rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,z_snr_out_db,z_snr_improve_db,z_rmse,z_nrmse_std,z_prd_percent,zref_offset,n_samples_eval
123,bw,0,250.0,-3.174566019905024e-11,6.838854441355401,6.838854441387146,0.13176260128511724,0.45504807124529634,45.50480712468496,6.838854472708387,6.838854472740132,0.13176260050429606,0.45504806960273403,45.504806960428716,-0.8818092942237854,7500
123,bw,5,250.0,4.999999999856254,7.0083864413623775,2.008386441506124,0.12921578198487854,0.4462525162161713,44.625251621769465,7.008386434276257,2.0083864344200038,0.12921578179098972,0.44625251658023296,44.62525165817563,-0.8818092942237854,7500
123,bw,10,250.0,9.999999999502071,7.132228154056136,-2.867771845445935,0.12738652029729414,0.43993507868367304,43.99350786851748,7.132228101180798,-2.8677718983212728,0.12738652077769091,0.4399350813617771,43.99350813632789,-0.8818092942237854,7500
123,bw,15,250.0,14.99999999838205,7.1922637225520605,-7.807736275829989,0.12650907960718139,0.4369047977862584,43.690479778774986,7.19226373447147,-7.80773626391058,0.12650907914054038,0.43690479718670583,43.690479718819724,-0.8818092942237854,7500
124,bw,0,250.0,-1.2794214662514582e-11,3.2224719177832526,3.222471917796047,0.2509134287465931,0.6900433964003635,69.00433964022393,3.22247192730617,3.2224719273189644,0.2509134289623236,0.6900433956438232,69.00433956456988,-0.8709674179553986,7500
124,bw,5,250.0,4.9999999999161835,3.3402056688133874,-1.659794331102796,0.24753534384878706,0.6807532392818099,68.07532392836603,3.3402056735500234,-1.65979432636616,0.24753534419801523,0.6807532389105779,68.07532389124282,-0.8709674179553986,7500
124,bw,10,250.0,9.999999999691587,3.303584891164543,-6.696415108527044,0.24858118641572474,0.6836294375012307,68.36294375030892,3.3035848820022586,-6.6964151176893285,0.24858118716420113,0.6836294382223552,68.36294382242134,-0.8709674179553986,7500
124,bw,15,250.0,14.999999998981352,3.294891780670835,-11.705108218310517,0.24883009879444828,0.6843139777591137,68.4313977760974,3.2948917842881853,-11.705108214693166,0.24883009917756801,0.6843139774741225,68.43139774759825,-0.8709674179553986,7500
200,bw,0,250.0,-7.923878792675589e-12,2.63499332230083,2.634993322308754,0.2908978375252135,0.7383296918521352,73.83296918539875,2.6349933086581863,2.63499330866611,0.2908978396831791,0.7383296930118055,73.83296930136576,-0.16802828013896942,7500
200,bw,5,250.0,4.999999999931582,2.6843232804196853,-2.3156767195118966,0.28925041777858673,0.7341483650872959,73.41483650891377,2.684323263671109,-2.315676736260473,0.2892504200277626,0.7341483665029184,73.41483665047598,-0.16802828013896942,7500
