rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
231,bw,5,250.0,4.9999999998661835,5.774921687179239,0.7749216873130553,0.1536630617041611,0.5143442814243138,51.43442814260157,7500
231,bw,10,250.0,9.999999999533474,5.5449721203244895,-4.455027879208984,0.15778545281334636,0.5281428369736365,52.814283697538386,7500
231,bw,15,250.0,14.999999998481355,5.479387182757071,-9.520612815724284,0.15898135984145675,0.5321458025152704,53.21458025170312,7500
232,bw,0,250.0,-2.8987587212812566e-10,4.564413869573186,4.564413869863062,0.06999067314886455,0.5912610992553802,59.12610992603173,7500
232,bw,5,250.0,4.99999999903997,4.614985359647045,-0.38501463939292435,0.06958435339203063,0.5878286266805868,58.782862668549534,7500
232,bw,10,250.0,9.99999999692076,4.646357248861329,-5.353642748059431,0.06933348040512008,0.5857093237600574,58.57093237649482,7500
232,bw,15,250.0,14.99999999021923,4.662361154873073,-10.337638835346157,0.06920584985223673,0.5846311375160719,58.46311375209536,7500
233,bw,0,250.0,6.347203384849097e-12,2.480736448058773,2.4807364480524257,0.42304632135098,0.7515591690793973,75.15591690807172,7500
233,bw,5,250.0,4.999999999976708,2.514196689404904,-2.4858033105718045,0.42141977498516714,0.7486695426402509,74.86695426415655,7500
233,bw,10,250.0,9.999999999882984,2.50352207865777,-7.496477921225214,0.42193800139751864,0.7495901931510935,74.959019315241,7500
233,bw,15,250.0,14.999999999586606,2.529254725753471,-12.470745273833135,0.42068982593373444,0.747372758163286,74.73727581645983,7500
234,bw,0,250.0,-2.3964984035115134e-11,4.0807845308461035,4.080784530870068,0.19635304309463805,0.6251162281853759,62.51162281873429,7500
234,bw,5,250.0,4.999999999880856,4.332752071194271,-0.6672479286865851,0.1907388937023696,0.6072428311793893,60.72428311813002,7500
234,bw,10,250.0,9.999999999579874,4.411382499938373,-5.588617499641501,0.18901999090495725,0.6017704737542089,60.177047375610236,7500
234,bw,15,250.0,14.99999999862808,4.460335859507374,-10.539664139120706,0.18795767747073225,0.5983884565637072,59.838845656559016,7500
