rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
217,bw,5,250.0,4.999999999983674,0.22919199685666403,-4.77080800312701,0.598431538505146,0.9739583833951696,97.39583833967362,7500
217,bw,10,250.0,9.999999999905016,0.21027012689789595,-9.78972987300712,0.5997366191616391,0.9760824262716088,97.6082426273179,7500
217,bw,15,250.0,14.999999999656273,0.2007800869475074,-14.799219912708766,0.600392238225653,0.9771494584091613,97.71494584107333,7500
219,bw,0,250.0,-1.5506385662179625e-12,1.789520352385753,1.7895203523873036,0.36489222407693767,0.8138117994188734,81.38117994206674,7500
219,bw,5,250.0,4.999999999951739,1.7715607691003514,-3.2284392308513876,0.36564748258110136,0.8154962372932476,81.54962372950453,7500
219,bw,10,250.0,9.999999999804029,1.784266555373948,-8.21573344443008,0.36511300164356597,0.814304195191964,81.43041951937592,7500
219,bw,15,250.0,14.999999999336922,1.794648593033432,-13.205351406303489,0.3646768514533107,0.813331458181614,81.3331458183407,7500
220,bw,0,250.0,-2.3108179081077898e-11,3.7629072304376217,3.76290723046073,0.20568621791625724,0.6484173672047258,64.84173672067465,7500
220,bw,5,250.0,4.99999999988357,3.652298432974402,-1.3477015669091674,0.2083222379751841,0.6567273123426353,65.67273123446817,7500
220,bw,10,250.0,9.99999999958845,3.585687091854709,-6.414312907733741,0.2099259849527368,0.6617830589229464,66.17830589250086,7500
220,bw,15,250.0,14.999999998655209,3.5461941141068536,-11.453805884548355,0.21088264904130485,0.6647989032312956,66.47989032333672,7500
221,bw,0,250.0,-3.012800087389557e-11,2.57971910625466,2.579719106284788,0.21859474718687275,0.7430431668358777,74.30431668383741,7500
221,bw,5,250.0,4.999999999861369,2.5614075023033207,-2.438592497558048,0.219056075035337,0.7446113038102735,74.46113038127753,7500
221,bw,10,250.0,9.99999999951825,2.5384603829738532,-7.461539616544397,0.21963556106884144,0.7465810818722515,74.65810818747597,7500
221,bw,15,250.0,14.999999998433214,2.538216318989251,-12.461783679443963,0.21964173267423356,0.7466020602776067,74.66020602801153,7500
222,bw,0,250.0,-2.1437385312995284e-10,1.8235982434031761,1.82359824361755,0.11033359250570812,0.8106251761646347,81.06251761705215,7500
222,bw,5,250.0,4.999999999278727,1.8215293293375125,-3.1784706699412144,0.1103598762739036,0.8108182840272526,81.08182840331409,7500
222,bw,10,250.0,9.999999997675776,1.814513031948036,-8.18548696572774,0.11044905891010703,0.8114735123085169,81.147351231441,7500
222,bw,15,250.0,14.999999992606796,1.8193421557164857,-13.18065783689031,0.11038766923617074,0.8110224799971497,81.10224800030393,7500
223,bw,0,250.0,-7.685689908436499e-12,1.777038146185923,1.7770381461936087,0.3224805267028622,0.8149821423064094,81.49821423084452,7500
223,bw,5,250.0,4.9999999999323395,1.7237914343593999,-3.2762085655729396,0.3244634861334415,0.819993534905409,81.99935349074573,7500
223,bw,10,250.0,9.999999999742675,1.6901797025676917,-8.309820297174983,0.32572149289902347,0.8231728060984093,82.31728061004655,7500
223,bw,15,250.0,14.999999999142904,1.6871226272726738,-13.312877371870231,0.3258361536215812,0.823462580002787,82.34625800048438,7500
228,bw,0,250.0,-1.241764478682443e-11,1.3401862991766857,1.3401862991891034,0.3134324692667986,0.8570194632571267,85.7019463259443,7500
228,bw,5,250.0,4.9999999999173745,1.3568578192666116,-3.643142180650763,0.31283145032993737,0.8553760951406036,85.53760951429156,7500
228,bw,10,250.0,9.999999999695355,1.343971974936724,-8.65602802475863,0.3132958919887842,0.856646019542853,85.66460195451683,7500
228,bw,15,250.0,14.999999998993271,1.347890499817076,-13.652109499176195,0.31315458454422285,0.8562596421181544,85.62596421204685,7500
230,bw,0,250.0,-1.3273485413393004e-11,5.094113087064201,5.094113087077475,0.20081548372977592,0.5562811523583341,55.62811523598574,7500
230,bw,5,250.0,4.999999999914668,5.026412516580539,0.026412516665870633,0.20238681889824442,0.5606339249733834,56.06339249749184,7500
230,bw,10,250.0,9.999999999686796,4.986840658247385,-5.013159341439411,0.2033109722330007,0.5631939321623998,56.319393216394175,7500
230,bw,15,250.0,14.9999999989662,4.956600803953948,-10.043399195012253,0.20402003130859706,0.5651581044081696,56.515810440971705,7500
231,bw,0,250.0,-2.8606292131664196e-11,3.2734174201846655,3.273417420213272,0.20494847707315228,0.6860079188851891,68.60079188874589,7500
231,bw,5,250.0,4.9999999998661835,3.272763832898681,-1.7272361669675025,0.2049638994149436,0.6860595408769584,68.60595408792284,7500
231,bw,10,250.0,9.999999999533474,3.2742896643477053,-6.725710335185768,0.2049278970123025,0.6859390328660505,68.59390328683202,7500
231,bw,15,250.0,14.999999998481355,3.2855420876958763,-11.714457910785478,0.2046625882709204,0.6850509857815502,68.50509857838169,7500
232,bw,0,250.0,-2.8987587212812566e-10,2.0280004284126245,2.0280004287025,0.093726163961975,0.7917717067141302,79.17717067207418,7500
232,bw,5,250.0,4.99999999903997,2.035235867865929,-2.9647641311740407,0.09364812156929454,0.7911124270014374,79.11124270080434,7500
232,bw,10,250.0,9.99999999692076,1.999923583760706,-8.000076413160054,0.09402962081162933,0.7943352230003871,79.433522300702,7500
232,bw,15,250.0,14.99999999021923,1.9998569147079355,-13.000143075511295,0.09403034254424078,0.7943413199901432,79.4341319996776,7500
233,bw,0,250.0,6.347203384849097e-12,2.445703814521524,2.4457038145151766,0.42475603158894526,0.7545965395538841,75.45965395552093,7500
233,bw,5,250.0,4.999999999976708,2.4537968020052032,-2.546203197971505,0.4243604538831287,0.7538937795087419,75.3893779510066,7500
233,bw,10,250.0,9.999999999882984,2.467365002283147,-7.532634997599837,0.4236980792637821,0.7527170437864086,75.27170437877304,7500
233,bw,15,250.0,14.999999999586606,2.4694806351227956,-12.53051936446381,0.4235948911679801,0.752533725895138,75.25337258964593,7500
234,bw,0,250.0,-2.3964984035115134e-11,3.5581582040415105,3.5581582040654753,0.20853019662463454,0.6638838284462834,66.38838284483724,7500
234,bw,5,250.0,4.999999999880856,3.472749098839375,-1.527250901041481,0.2105908065862958,0.6704440564248946,67.04440564270044,7500
234,bw,10,250.0,9.999999999579874,3.45603532793438,-6.543964671645494,0.21099642480858347,0.6717353963970359,67.17353963991498,7500
234,bw,15,250.0,14.99999999862808,3.4393962555306907,-11.56060374309739,0.21140100623789176,0.6730234355997753,67.30234356018929,7500
